freeze_index,host_timestamp_iso,frame_idx,sensor_table_x_m,sensor_table_y_m,sensor_table_z_m,mag_table_x_uT,mag_table_y_uT,mag_table_z_uT
117,2026-07-09T16:33:01.763,1043,0.11876937001943588,-0.23368112742900848,0.0398075096309185,0.00852406769990921,-0.004220545291900635,0.0023708753287792206
118,2026-07-09T16:33:02.128,1051,0.12244754284620285,-0.23106437921524048,0.03859713673591614,0.006362579762935638,-0.006697982549667358,0.003271300345659256
119,2026-07-09T16:33:02.497,1059,0.11923640966415405,-0.23309123516082764,0.03839479759335518,0.007276296615600586,-0.005580022931098938,0.0035328716039657593
120,2026-07-09T16:33:02.867,1067,0.1211651936173439,-0.2325592041015625,0.04296854883432388,0.008917488157749176,-0.004259809851646423,0.0022475123405456543
121,2026-07-09T16:33:03.231,1075,0.12040675431489944,-0.23082299530506134,0.03985903412103653,0.0004034116864204407,-0.000563502311706543,0.010727636516094208
122,2026-07-09T16:33:03.597,1083,0.11985572427511215,-0.23071303963661194,0.04010588675737381,0.007758103311061859,-0.005993306636810303,0.004631921648979187
123,2026-07-09T16:33:03.978,1091,0.12070923298597336,-0.23293505609035492,0.04231010377407074,0.007296018302440643,-0.004574313759803772,0.0044194236397743225
124,2026-07-09T16:33:04.335,1098,0.12052923440933228,-0.23262304067611694,0.041443537920713425,0.009313568472862244,-0.004362523555755615,0.0024026259779930115
125,2026-07-09T16:33:04.687,1106,0.12445462495088577,-0.2308010309934616,0.03686024993658066,0.009262986481189728,-0.004635795950889587,0.0028345435857772827
126,2026-07-09T16:33:05.027,1113,0.12049629539251328,-0.23546503484249115,0.039590299129486084,0.0077390000224113464,-0.006305411458015442,0.004235975444316864
127,2026-07-09T16:33:05.391,1121,0.12403324991464615,-0.23267236351966858,0.04103333503007889,0.00990479439496994,-0.0040124207735061646,0.0036334097385406494
128,2026-07-09T16:33:05.757,1128,0.12516425549983978,-0.23163501918315887,0.04231762886047363,0.008805781602859497,-0.0032782405614852905,0.002507884055376053
129,2026-07-09T16:33:06.129,1136,0.10217203944921494,-0.24452660977840424,0.045644961297512054,0.01049000769853592,-0.00411592423915863,0.0037148743867874146
130,2026-07-09T16:33:06.505,1144,0.04699460789561272,-0.23408888280391693,0.04492644965648651,0.005475200712680817,-0.009068429470062256,0.0022888854146003723
131,2026-07-09T16:33:06.896,1152,-0.007333524990826845,-0.2364329993724823,0.06528934836387634,0.0034041209146380424,-0.009171903133392334,0.0016462057828903198
132,2026-07-09T16:33:07.262,1159,-0.07282322645187378,-0.21498794853687286,0.067597895860672,0.0016493350267410278,-0.010414466261863708,0.0009551793336868286
133,2026-07-09T16:33:07.644,1166,-0.11664246022701263,-0.18109436333179474,0.034165650606155396,-0.0001850724220275879,-0.009694710373878479,0.0033555589616298676
134,2026-07-09T16:33:08.029,1172,-0.1189086064696312,-0.132419154047966,0.03243663161993027,-0.0016305819153785706,-0.009611427783966064,0.003501206636428833
135,2026-07-09T16:33:08.386,1178,-0.11429257690906525,-0.08999352902173996,0.03098108433187008,-0.004485614597797394,-0.009048216044902802,0.004561359062790871
136,2026-07-09T16:33:08.735,1184,-0.09381303936243057,-0.04379372298717499,0.030456656590104103,-0.004996582865715027,-0.008359361439943314,0.004541361704468727
137,2026-07-09T16:33:09.106,1191,-0.03713862970471382,-0.02205115742981434,0.03383874520659447,-0.004426676779985428,-0.010478975251317024,0.001940995454788208
138,2026-07-09T16:33:09.455,1198,0.003961997106671333,-0.05018428713083267,0.03940271586179733,-0.003985094544987078,-0.010093238204717636,0.004118777811527252
139,2026-07-09T16:33:09.793,1205,0.026102595031261444,-0.10285874456167221,0.06730308383703232,-0.002842593938112259,-0.00810331106185913,0.004347018897533417
140,2026-07-09T16:33:10.128,1211,0.018495144322514534,-0.14843066036701202,0.03898036479949951,-0.0024474486708641052,-0.010231226682662964,0.0038390569388866425
141,2026-07-09T16:33:10.498,1219,0.02053229510784149,-0.17624503374099731,0.0420137494802475,-0.0026184096932411194,-0.010680273175239563,0.002791818231344223
142,2026-07-09T16:33:10.879,1227,0.0211672130972147,-0.17707157135009766,0.04012995958328247,-0.0024293381720781326,-0.00958321988582611,0.0028357282280921936
143,2026-07-09T16:33:11.265,1234,0.02150653302669525,-0.17921513319015503,0.042260680347681046,-0.0024691950529813766,-0.010568693280220032,0.002870000898838043
144,2026-07-09T16:33:11.605,1240,0.021779639646410942,-0.17906500399112701,0.04011354595422745,-0.002189839258790016,-0.01014631986618042,0.0028379037976264954
145,2026-07-09T16:33:11.995,1248,0.018609963357448578,-0.1751333624124527,0.03596801310777664,-0.002261865884065628,-0.008994489908218384,0.0017044134438037872
146,2026-07-09T16:33:12.389,1255,0.023256411775946617,-0.1853545904159546,0.045735906809568405,-0.002050451934337616,-0.00869123637676239,0.003589317202568054
147,2026-07-09T16:33:12.739,1260,0.023382678627967834,-0.18545518815517426,0.0447511151432991,-0.004810374230146408,-0.008286312222480774,0.003234647214412689
148,2026-07-09T16:33:13.131,1266,0.023984886705875397,-0.18603827059268951,0.04536226764321327,-0.003524038940668106,-0.010952696204185486,0.0017925985157489777
149,2026-07-09T16:33:13.503,1272,0.022696346044540405,-0.18534314632415771,0.044962625950574875,-0.002599680796265602,-0.009700015187263489,0.003277961164712906
150,2026-07-09T16:33:13.872,1278,0.02272583171725273,-0.18524819612503052,0.044430091977119446,-0.0027800891548395157,-0.010011985898017883,0.00248115137219429
151,2026-07-09T16:33:14.223,1284,0.019161110743880272,-0.1775728315114975,0.039802826941013336,-0.003082599490880966,-0.010733634233474731,0.0029509924352169037
152,2026-07-09T16:33:14.623,1291,0.018859554082155228,-0.17823576927185059,0.03958834707736969,-0.0024051424115896225,-0.009750276803970337,0.0018850751221179962
153,2026-07-09T16:33:14.991,1297,0.02499215118587017,-0.18623614311218262,0.045607130974531174,-0.0026564281433820724,-0.010136500000953674,0.004082079976797104
154,2026-07-09T16:33:15.341,1303,0.025499504059553146,-0.18647314608097076,0.04645368084311485,-0.002786228433251381,-0.009802773594856262,0.00319695845246315
155,2026-07-09T16:33:15.714,1310,0.024630259722471237,-0.1857808381319046,0.04493279382586479,-0.002118907868862152,-0.007886096835136414,0.00295131653547287
